Now loading data using DB:  etcd
core
Using request distribution 'uniform' a keyrange of [0 99999]
***************** properties *****************
"workload"="core"
"command"="run"
"etcd.dial_timeout"="10s"
"recordcount"="100000"
"insertproportion"="0"
"readallfields"="true"
"docollectingdata"="false"
"requestdistribution"="uniform"
"etcd.endpoints"="192.168.37.17:2379"
"readproportion"="0.5"
"scanproportion"="0"
"threadcount"="5"
"operationcount"="50000"
"updateproportion"="0.5"
"dotransactions"="true"
**********************************************
TOTAL  - Takes(s): 220.0, Count: 17363, OPS: 78.9, Avg(us): 51968, Min(us): 26128, Max(us): 116543, 50th(us): 44287, 90th(us): 78143, 95th(us): 83391, 99th(us): 92223, 99.9th(us): 104319, 99.99th(us): 116159
UPDATE - Takes(s): 220.0, Count: 10100, OPS: 45.9, Avg(us): 41002, Min(us): 26352, Max(us): 72255, 50th(us): 40735, 90th(us): 47615, 95th(us): 49855, 99th(us): 55647, 99.9th(us): 63999, 99.99th(us): 72191
READ   - Takes(s): 230.0, Count: 7646, OPS: 33.2, Avg(us): 67101, Min(us): 26128, Max(us): 116543, 50th(us): 70463, 90th(us): 84351, 95th(us): 88767, 99th(us): 95807, 99.9th(us): 108863, 99.99th(us): 116287
READ_ERROR - Takes(s): 229.9, Count: 3007, OPS: 13.1, Avg(us): 67846, Min(us): 28720, Max(us): 124095, 50th(us): 71167, 90th(us): 85503, 95th(us): 89983, 99th(us): 96639, 99.9th(us): 104831, 99.99th(us): 124095
TOTAL  - Takes(s): 230.0, Count: 18204, OPS: 79.2, Avg(us): 51943, Min(us): 26128, Max(us): 116543, 50th(us): 44287, 90th(us): 78079, 95th(us): 83327, 99th(us): 92223, 99.9th(us): 104255, 99.99th(us): 116159
UPDATE - Takes(s): 230.0, Count: 10558, OPS: 45.9, Avg(us): 40966, Min(us): 26352, Max(us): 72255, 50th(us): 40671, 90th(us): 47615, 95th(us): 49855, 99th(us): 55551, 99.9th(us): 63839, 99.99th(us): 72191
READ   - Takes(s): 240.0, Count: 8009, OPS: 33.4, Avg(us): 67058, Min(us): 26128, Max(us): 116543, 50th(us): 70399, 90th(us): 84223, 95th(us): 88447, 99th(us): 95807, 99.9th(us): 108863, 99.99th(us): 116287
READ_ERROR - Takes(s): 239.9, Count: 3096, OPS: 12.9, Avg(us): 67777, Min(us): 28240, Max(us): 124095, 50th(us): 71039, 90th(us): 85503, 95th(us): 89791, 99th(us): 96639, 99.9th(us): 104831, 99.99th(us): 124095
TOTAL  - Takes(s): 240.0, Count: 19053, OPS: 79.4, Avg(us): 51944, Min(us): 26128, Max(us): 116543, 50th(us): 44319, 90th(us): 77951, 95th(us): 83199, 99th(us): 92159, 99.9th(us): 104319, 99.99th(us): 116159
UPDATE - Takes(s): 240.0, Count: 11044, OPS: 46.0, Avg(us): 40984, Min(us): 26352, Max(us): 72255, 50th(us): 40703, 90th(us): 47647, 95th(us): 49887, 99th(us): 55743, 99.9th(us): 63999, 99.99th(us): 72191
READ   - Takes(s): 250.0, Count: 8386, OPS: 33.5, Avg(us): 67076, Min(us): 25648, Max(us): 116543, 50th(us): 70463, 90th(us): 84159, 95th(us): 88383, 99th(us): 95871, 99.9th(us): 108863, 99.99th(us): 116287
READ_ERROR - Takes(s): 249.9, Count: 3183, OPS: 12.7, Avg(us): 67786, Min(us): 28240, Max(us): 124095, 50th(us): 71039, 90th(us): 85503, 95th(us): 89791, 99th(us): 96703, 99.9th(us): 106239, 99.99th(us): 124095
TOTAL  - Takes(s): 250.0, Count: 19888, OPS: 79.6, Avg(us): 51981, Min(us): 25648, Max(us): 116543, 50th(us): 44351, 90th(us): 77951, 95th(us): 83199, 99th(us): 92095, 99.9th(us): 104255, 99.99th(us): 116159
