Now loading data using DB:  etcd
core
Using request distribution 'uniform' a keyrange of [0 99999]
***************** properties *****************
"etcd.endpoints"="192.168.37.14:2379"
"insertproportion"="0"
"readallfields"="true"
"threadcount"="8"
"dotransactions"="true"
"operationcount"="50000"
"readproportion"="0.5"
"recordcount"="100000"
"measurementtype"="raw"
"docollectingdata"="false"
"command"="run"
"workload"="core"
"etcd.dial_timeout"="10s"
"requestdistribution"="uniform"
"scanproportion"="0"
"updateproportion"="0.5"
**********************************************
**********************************************
Run finished, takes 3m30.714394972s
operation,timestamp_us,latency_us
READ,1716265884392103,43634
READ,1716265884390894,44901
READ,1716265884413313,44823
READ,1716265884413321,44823
READ,1716265884414501,43646
READ,1716265884435750,44774
READ,1716265884435660,44934
READ,1716265884436409,44211
READ,1716265884435806,44814
READ,1716265884435611,45074
READ,1716265884458156,44674
READ,1716265884480614,44559
READ,1716265884480635,44565
READ,1716265884480536,44747
READ,1716265884502842,44859
READ,1716265884504225,43485
READ,1716265884504608,43171
READ,1716265884504128,43671
READ,1716265884525294,44980
READ,1716265884528100,42175
READ,1716265884525185,45119
READ,1716265884525211,45111
READ,1716265884547713,44950
READ,1716265884570288,44676
READ,1716265884570334,44672
READ,1716265884571282,43742
READ,1716265884570848,44196
READ,1716265884593499,44100
READ,1716265884593498,44113
READ,1716265884592676,45036
READ,1716265884615057,44832
READ,1716265884640858,41434
READ,1716265884638510,43825
READ,1716265884638577,43806
READ,1716265884637624,44778
READ,1716265884659901,44717
READ,1716265884660712,43962
READ,1716265884683933,43200
READ,1716265884682396,44745
READ,1716265884684484,42703
READ,1716265884682346,44890
READ,1716265884705441,44452
READ,1716265884728582,43614
READ,1716265884728008,44244
READ,1716265884727249,45035
READ,1716265884727155,45155
READ,1716265884728072,44328
READ,1716265884727200,45223
READ,1716265884749905,44627
READ,1716265884750219,44350
READ,1716265884772211,44878
READ,1716265884772298,44812
READ,1716265884796862,42563
READ,1716265884794584,44966
READ,1716265884794545,45026
READ,1716265884817133,44925
READ,1716265884817111,44983
READ,1716265884843052,41303
READ,1716265884842651,41729
READ,1716265884862905,43706
READ,1716265884862070,44630
READ,1716265884862108,44612
READ,1716265884862638,44111
READ,1716265884884368,44756
READ,1716265884886041,43103
READ,1716265884889264,39959
READ,1716265884907791,43763
READ,1716265884906623,45060
READ,1716265884906764,44920
READ,1716265884929135,44861
READ,1716265884929156,44893
READ,1716265884929231,44836
READ,1716265884953379,43092
READ,1716265884953434,43052
READ,1716265884951568,44970
READ,1716265884974969,44104
READ,1716265884974775,44320
READ,1716265884997511,44026
READ,1716265884996485,45096
READ,1716265884996550,45093
READ,1716265885019086,44770
READ,1716265885020936,42947
READ,1716265885019848,44082
READ,1716265885043968,42106
READ,1716265885041548,44573
READ,1716265885041655,44519
READ,1716265885064549,43981
READ,1716265885063869,44700
READ,1716265885086971,43839
READ,1716265885086187,44640
READ,1716265885086085,44778
READ,1716265885109318,43924
READ,1716265885108544,44730
READ,1716265885110055,43274
READ,1716265885130836,44876
READ,1716265885134342,41410
READ,1716265885131745,44038
READ,1716265885130877,44936
READ,1716265885153255,44907
READ,1716265885154164,44009
READ,1716265885176593,44122
READ,1716265885175728,45027
READ,1716265885198919,44078
READ,1716265885198174,44896
READ,1716265885222522,43043
READ,1716265885222521,43090
READ,1716265885243011,45029
READ,1716265885244003,44167
READ,1716265885245481,42711
READ,1716265885244715,43490
READ,1716265885267060,43338
READ,1716265885265577,44832
READ,1716265885265624,44815
READ,1716265885288054,44880
READ,1716265885311324,43970
READ,1716265885311522,43814
READ,1716265885312233,43113
READ,1716265885310422,45239
READ,1716265885334572,43119
READ,1716265885355358,44696
READ,1716265885355669,44402
READ,1716265885356253,43824
READ,1716265885357085,43023
READ,1716265885378715,43778
READ,1716265885380247,42267
READ,1716265885401418,43561
READ,1716265885400066,45004
READ,1716265885400087,45032
READ,1716265885423938,43526
READ,1716265885446171,43837
READ,1716265885445776,44244
READ,1716265885445082,44960
READ,1716265885467476,44915
READ,1716265885469798,42615
READ,1716265885468267,44230
READ,1716265885490022,45014
READ,1716265885492572,42464
READ,1716265885490036,45031
READ,1716265885491423,43684
READ,1716265885513369,44170
READ,1716265885535529,44419
READ,1716265885535513,44477
READ,1716265885535854,44174
READ,1716265885558394,44099
READ,1716265885558910,43600
READ,1716265885558955,43604
READ,1716265885557547,45026
READ,1716265885580039,44701
READ,1716265885602570,44711
READ,1716265885602526,44763
READ,1716265885603251,44083
READ,1716265885605109,42237
READ,1716265885603166,44196
READ,1716265885602507,44937
READ,1716265885624753,44967
READ,1716265885647346,44740
READ,1716265885647303,44852
READ,1716265885647457,44736
READ,1716265885670830,43602
READ,1716265885669733,44717
READ,1716265885692170,44717
READ,1716265885692205,44692
READ,1716265885714443,44900
READ,1716265885715469,43888
READ,1716265885717903,41503
READ,1716265885736913,44859
READ,1716265885760764,43556
READ,1716265885759374,45014
READ,1716265885760086,44310
READ,1716265885782418,44318
READ,1716265885786669,40099
READ,1716265885781784,45022
READ,1716265885786838,40008
READ,1716265885804332,44916
READ,1716265885804407,44861
READ,1716265885826783,47637
READ,1716265885827927,47596
READ,1716265885826858,49049
READ,1716265885851867,47577
READ,1716265885876090,45812
READ,1716265885875537,46401
READ,1716265885874437,47524
READ,1716265885875824,46142
READ,1716265885876318,45651
READ,1716265885875835,46134
READ,1716265885875918,46068
READ,1716265885899454,44894
READ,1716265885921998,44781
READ,1716265885921983,44810
READ,1716265885921975,44847
READ,1716265885944364,44742
READ,1716265885945560,43560
READ,1716265885966793,44773
READ,1716265885968282,43299
READ,1716265885966809,44778
READ,1716265885968036,43662
READ,1716265885989134,44798
READ,1716265885990011,43975
READ,1716265886011599,44948
READ,1716265886011578,44986
READ,1716265886012443,44138
READ,1716265886035151,43799
READ,1716265886037614,41366
READ,1716265886033945,45152
READ,1716265886057101,44159
READ,1716265886058214,43054
READ,1716265886080157,43514
READ,1716265886102181,43873
READ,1716265886102235,43858
READ,1716265886102757,43372
READ,1716265886103334,42815
READ,1716265886125324,43141
READ,1716265886146104,44959
READ,1716265886146140,44923
READ,1716265886147857,43250
READ,1716265886146782,44390
READ,1716265886169347,44235
READ,1716265886169416,44220
READ,1716265886191120,44889
READ,1716265886213651,44759
READ,1716265886213594,44822
READ,1716265886237181,43498
READ,1716265886238011,42700
READ,1716265886237941,42804
READ,1716265886261128,42003
READ,1716265886259096,44056
READ,1716265886280758,44820
READ,1716265886285614,39965
READ,1716265886303165,44856
READ,1716265886305127,42999
READ,1716265886305171,43025
READ,1716265886303142,45098
READ,1716265886327271,43174
READ,1716265886327259,43227
READ,1716265886325591,44910
READ,1716265886325590,45012
READ,1716265886348134,44840
READ,1716265886348032,44953
READ,1716265886348254,44757
READ,1716265886370500,45070
READ,1716265886371334,44280
READ,1716265886394071,43910
READ,1716265886415582,44780
READ,1716265886416575,43828
READ,1716265886417036,43423
READ,1716265886415625,44861
READ,1716265886439450,43741
READ,1716265886439229,43985
READ,1716265886439340,43935
READ,1716265886437992,45309
READ,1716265886460374,45362
READ,1716265886460498,45278
READ,1716265886460472,45421
READ,1716265886483202,45004
READ,1716265886483308,44912
READ,1716265886483222,45004
READ,1716265886483938,44372
READ,1716265886505748,45052
READ,1716265886505905,44897
READ,1716265886529127,44029
READ,1716265886528218,45033
READ,1716265886528239,45082
READ,1716265886550813,44688
READ,1716265886552376,43163
READ,1716265886551580,44020
READ,1716265886550814,44816
READ,1716265886551596,44099
READ,1716265886595512,23155
READ,1716265886596368,44724
READ,1716265886595708,45433
READ,1716265886595551,45602
READ,1716265886595609,45552
READ,1716265886595642,45561
READ,1716265886619760,43694
READ,1716265886618679,44790
READ,1716265886641166,44759
READ,1716265886641101,44842
READ,1716265886642978,42983
READ,1716265886664436,43875
READ,1716265886685939,44974
READ,1716265886685972,44958
READ,1716265886686705,44234
READ,1716265886687831,43111
READ,1716265886685959,45005
READ,1716265886687640,43358
READ,1716265886708325,44879
READ,1716265886710066,43242
READ,1716265886730957,44704
READ,1716265886730927,44736
READ,1716265886730953,44722
READ,1716265886730977,44711
READ,1716265886730943,44775
READ,1716265886754197,43897
READ,1716265886753220,44880
READ,1716265886753323,44816
READ,1716265886775674,44953
READ,1716265886798106,44804
READ,1716265886821640,43750
READ,1716265886822694,42744
READ,1716265886822419,43059
READ,1716265886845936,41674
READ,1716265886844874,42748
READ,1716265886845936,41688
READ,1716265886866016,43976
READ,1716265886866749,43337
READ,1716265886888780,43697
READ,1716265886910005,45051
READ,1716265886910101,45005
READ,1716265886911224,43882
READ,1716265886911957,43417
READ,1716265886910969,44411
READ,1716265886932491,45096
READ,1716265886955119,44917
READ,1716265886957501,42544
READ,1716265886955391,44694
READ,1716265886955120,45008
READ,1716265886957640,42540
READ,1716265886978473,44010
READ,1716265887000196,44651
READ,1716265887000098,44840
READ,1716265887000067,44876
READ,1716265887000057,44898
READ,1716265887023856,43436
READ,1716265887023306,44062
READ,1716265887022498,44881
READ,1716265887024780,42618
READ,1716265887044954,44710
READ,1716265887068319,43825
READ,1716265887067409,44786
READ,1716265887091449,43257
READ,1716265887112207,44860
READ,1716265887113925,43245
READ,1716265887112673,44547
READ,1716265887114464,42819
READ,1716265887112157,45148
READ,1716265887134717,44707
READ,1716265887157226,44584
READ,1716265887157298,44531
READ,1716265887180298,44024
READ,1716265887183070,41295
READ,1716265887179439,44963
READ,1716265887180782,43645
READ,1716265887201843,45006
READ,1716265887201823,45181
READ,1716265887226791,42564
READ,1716265887224439,44975
READ,1716265887229378,40014
READ,1716265887224377,45053
READ,1716265887247018,44882
READ,1716265887246860,45067
READ,1716265887247600,44328
READ,1716265887269444,44908
READ,1716265887269426,44976
READ,1716265887269431,45034
READ,1716265887291939,44991
READ,1716265887291942,45001
READ,1716265887292856,44130
READ,1716265887294057,42956
READ,1716265887314363,44887
READ,1716265887314978,44306
READ,1716265887336942,44784
READ,1716265887337789,43961
READ,1716265887336956,44821
READ,1716265887360276,43770
READ,1716265887359262,44816
READ,1716265887360769,44174
READ,1716265887381787,44702
READ,1716265887383300,43286
READ,1716265887404691,44405
READ,1716265887406389,42748
READ,1716265887404057,45105
READ,1716265887405104,44094
READ,1716265887426508,45102
READ,1716265887426612,45056
READ,1716265887429506,42185
READ,1716265887449217,44757
READ,1716265887449177,44816
READ,1716265887451386,42621
READ,1716265887471703,44607
READ,1716265887471623,44753
READ,1716265887494019,44579
READ,1716265887518505,42456
READ,1716265887517766,43262
READ,1716265887541610,41951
READ,1716265887538610,44981
READ,1716265887540382,43213
READ,1716265887541317,42348
READ,1716265887562908,43064
READ,1716265887562464,43598
READ,1716265887583687,44714
READ,1716265887583605,44806
READ,1716265887584439,43982
READ,1716265887583576,44957
READ,1716265887605985,44792
READ,1716265887607457,43324
READ,1716265887606886,43896
READ,1716265887628551,44688
READ,1716265887628423,44953
READ,1716265887629061,44329
READ,1716265887628415,45057
READ,1716265887651727,44147
READ,1716265887650794,45102
READ,1716265887650788,45125
READ,1716265887650791,45134
READ,1716265887673485,44811
READ,1716265887695925,44841
READ,1716265887696829,43953
READ,1716265887695909,44935
READ,1716265887719307,43794
READ,1716265887740794,44798
READ,1716265887743105,42501
READ,1716265887742416,43247
READ,1716265887741427,44273
READ,1716265887740779,44946
READ,1716265887763116,44747
READ,1716265887785618,44797
READ,1716265887785604,44913
READ,1716265887785674,44846
READ,1716265887789180,41357
READ,1716265887810237,42697
READ,1716265887809746,43193
READ,1716265887833797,41458
READ,1716265887830531,44748
READ,1716265887830852,44437
READ,1716265887853905,43859
READ,1716265887852946,44909
READ,1716265887853781,44079
READ,1716265887875301,44821
READ,1716265887876505,43687
READ,1716265887876790,43526
READ,1716265887875293,45034
READ,1716265887897871,44782
READ,1716265887920339,44595
READ,1716265887921089,43871
READ,1716265887920325,44635
READ,1716265887921325,43686
READ,1716265887943606,43665
READ,1716265887943557,43753
READ,1716265887965956,43794
READ,1716265887968110,41655
READ,1716265887964972,44800
READ,1716265887988285,43785
READ,1716265888010326,44335
READ,1716265888009786,44916
READ,1716265888011764,43046
READ,1716265888009763,45287
READ,1716265888032086,44939
READ,1716265888033553,43479
READ,1716265888054672,44679
READ,1716265888056065,43329
READ,1716265888077044,44716
READ,1716265888103865,40239
READ,1716265888099362,44767
READ,1716265888101066,43082
READ,1716265888101462,42726
READ,1716265888100967,43248
READ,1716265888123491,42981
READ,1716265888144116,44766
READ,1716265888144194,44749
READ,1716265888144160,44788
READ,1716265888145024,43924
READ,1716265888145689,43290
READ,1716265888167471,43740
READ,1716265888167407,43818
READ,1716265888166480,44762
READ,1716265888188956,44697
READ,1716265888188895,44793
READ,1716265888188962,44789
READ,1716265888188991,44778
READ,1716265888188959,44817
READ,1716265888211228,44981
READ,1716265888233786,46265
READ,1716265888233782,46433
READ,1716265888234777,45456
READ,1716265888234396,48312
READ,1716265888256223,45568
READ,1716265888287317,36723
READ,1716265888282717,41331
READ,1716265888280220,43844
READ,1716265888303175,43398
READ,1716265888303309,43296
READ,1716265888324055,45053
READ,1716265888324661,44474
READ,1716265888333198,35956
READ,1716265888324057,45133
READ,1716265888356162,35225
READ,1716265888347235,44170
READ,1716265888346587,44879
READ,1716265888369148,44700
READ,1716265888369122,44738
READ,1716265888369923,44013
READ,1716265888391399,44760
READ,1716265888391478,44781
READ,1716265888415481,43195
READ,1716265888413872,44809
READ,1716265888436896,43975
READ,1716265888438837,42036
READ,1716265888437262,43694
READ,1716265888459501,43792
READ,1716265888460770,42549
READ,1716265888459521,43917
READ,1716265888480884,45073
READ,1716265888480969,44990
READ,1716265888480887,45089
READ,1716265888481992,44018
READ,1716265888481892,44137
READ,1716265888503451,45116
READ,1716265888503330,45237
READ,1716265888525988,44962
READ,1716265888525971,45020
READ,1716265888525971,45063
READ,1716265888526067,44984
READ,1716265888526470,44596
READ,1716265888548580,44775
READ,1716265888549116,44244
READ,1716265888571709,44173
READ,1716265888571063,44840
READ,1716265888570963,44965
READ,1716265888571047,44917
READ,1716265888571078,44918
READ,1716265888571003,45005
READ,1716265888615898,23471
READ,1716265888616009,45740
READ,1716265888616592,45165
READ,1716265888616525,45239
READ,1716265888615943,45832
READ,1716265888615976,45832
READ,1716265888639384,44609
READ,1716265888639196,44824
READ,1716265888661784,44837
READ,1716265888661770,44963
READ,1716265888661763,44970
READ,1716265888685098,43925
READ,1716265888686226,42826
READ,1716265888706747,44723
READ,1716265888706745,44738
READ,1716265888706635,44930
READ,1716265888729030,44812
READ,1716265888736950,36994
READ,1716265888730645,43304
READ,1716265888753730,42653
READ,1716265888752278,44133
READ,1716265888774753,44128
READ,1716265888796395,44952
READ,1716265888797492,43940
READ,1716265888797030,44470
READ,1716265888798217,43309
READ,1716265888798199,43388
READ,1716265888818891,44844
READ,1716265888820390,43470
READ,1716265888841599,44638
READ,1716265888841445,44805
READ,1716265888841538,44803
READ,1716265888865543,43047
