Now loading data using DB:  etcd
core
Using request distribution 'uniform' a keyrange of [0 9999]
***************** properties *****************
"threadcount"="4"
"insertproportion"="0"
"readproportion"="0.5"
"dotransactions"="false"
"docollectingdata"="false"
"readallfields"="true"
"etcd.endpoints"="192.168.37.11:2379"
"operationcount"="1000000"
"updateproportion"="0.5"
"workload"="core"
"measurementtype"="raw"
"command"="load"
"requestdistribution"="uniform"
"scanproportion"="0"
"etcd.dial_timeout"="1s"
"recordcount"="10000"
**********************************************
**********************************************
Run finished, takes 5m36.618769603s
operation,timestamp_us,latency_us
TOTAL,1717481495794283,66174
TOTAL,1717481495794315,66620
TOTAL,1717481495794168,66771
TOTAL,1717481495794267,66919
TOTAL,1717481495861018,115703
TOTAL,1717481495860521,116347
TOTAL,1717481495861231,173147
TOTAL,1717481495861020,173396
TOTAL,1717481495976792,57791
TOTAL,1717481495976943,57695
TOTAL,1717481496034482,137887
TOTAL,1717481496034706,137724
TOTAL,1717481496034484,137965
TOTAL,1717481496034647,137861
TOTAL,1717481496172436,58182
TOTAL,1717481496172518,198728
TOTAL,1717481496172496,198775
TOTAL,1717481496172572,198777
TOTAL,1717481496230693,140859
TOTAL,1717481496371622,187023
TOTAL,1717481496371436,187258
TOTAL,1717481496371339,187372
TOTAL,1717481496371351,187417
TOTAL,1717481496558832,76637
TOTAL,1717481496635534,96756
TOTAL,1717481496558718,173651
TOTAL,1717481496558777,173625
TOTAL,1717481496558760,173739
TOTAL,1717481496732356,89301
TOTAL,1717481496821729,98575
TOTAL,1717481496732603,187761
TOTAL,1717481496732466,187933
TOTAL,1717481496732434,188002
TOTAL,1717481496920371,76966
TOTAL,1717481496920467,187724
TOTAL,1717481496920475,187747
TOTAL,1717481496997460,110848
TOTAL,1717481496920503,187815
TOTAL,1717481497108265,72386
TOTAL,1717481497108379,72316
TOTAL,1717481497108401,72364
TOTAL,1717481497108297,72499
TOTAL,1717481497180852,130463
TOTAL,1717481497180729,130610
TOTAL,1717481497180884,130537
TOTAL,1717481497180760,130768
TOTAL,1717481497311595,52645
TOTAL,1717481497311413,52841
TOTAL,1717481497311380,178662
TOTAL,1717481497311485,178573
TOTAL,1717481497364306,125809
TOTAL,1717481497364319,125833
TOTAL,1717481497490111,72885
TOTAL,1717481497490214,73416
TOTAL,1717481497490184,73466
TOTAL,1717481497490123,73577
TOTAL,1717481497563098,114586
TOTAL,1717481497563695,114007
TOTAL,1717481497563734,114084
TOTAL,1717481497563750,114125
TOTAL,1717481497677775,59470
TOTAL,1717481497677768,83558
TOTAL,1717481497677975,83373
TOTAL,1717481497677936,83528
TOTAL,1717481497761529,91718
TOTAL,1717481497761410,91922
TOTAL,1717481497737312,116047
TOTAL,1717481497761393,162676
TOTAL,1717481497853340,94434
TOTAL,1717481497853438,165221
TOTAL,1717481497924136,95324
TOTAL,1717481497853397,166218
TOTAL,1717481497947842,118291
TOTAL,1717481498018779,77786
TOTAL,1717481498019686,175297
TOTAL,1717481498019575,175535
TOTAL,1717481498096639,98474
TOTAL,1717481498066204,128914
TOTAL,1717481498195053,42761
TOTAL,1717481498237881,146863
TOTAL,1717481498195188,189573
TOTAL,1717481498195172,189608
TOTAL,1717481498195185,189669
TOTAL,1717481498384873,182315
TOTAL,1717481498384851,182352
TOTAL,1717481498384923,182361
TOTAL,1717481498384850,182466
TOTAL,1717481498567273,75592
TOTAL,1717481498567351,75540
TOTAL,1717481498567325,179880
TOTAL,1717481498642964,104403
TOTAL,1717481498642928,104448
TOTAL,1717481498567382,180005
TOTAL,1717481498747272,74564
TOTAL,1717481498747448,74675
TOTAL,1717481498821902,117215
TOTAL,1717481498747441,191674
TOTAL,1717481498822190,116950
TOTAL,1717481498747452,191775
TOTAL,1717481498939153,34462
TOTAL,1717481498939175,181931
TOTAL,1717481498939262,181938
TOTAL,1717481498939167,182058
TOTAL,1717481498973713,147545
TOTAL,1717481499121175,31619
TOTAL,1717481499121327,175190
TOTAL,1717481499121299,175241
TOTAL,1717481499152890,143693
TOTAL,1717481499121324,175303
TOTAL,1717481499296587,18512
TOTAL,1717481499296608,63431
TOTAL,1717481499296692,63356
TOTAL,1717481499296650,63899
TOTAL,1717481499315173,139002
TOTAL,1717481499360110,94102
TOTAL,1717481499360612,93616
TOTAL,1717481499360113,94202
TOTAL,1717481499454256,35621
TOTAL,1717481499454281,159523
TOTAL,1717481499489941,123884
TOTAL,1717481499454325,159523
TOTAL,1717481499454387,159566
TOTAL,1717481499613895,32592
TOTAL,1717481499613914,170459
TOTAL,1717481499614026,170455
TOTAL,1717481499613883,170603
TOTAL,1717481499646548,137944
TOTAL,1717481499784452,30368
TOTAL,1717481499784561,165321
TOTAL,1717481499814888,135008
TOTAL,1717481499784553,165486
TOTAL,1717481499784547,165498
TOTAL,1717481499949952,24295
TOTAL,1717481499950068,187856
TOTAL,1717481499974322,163632
TOTAL,1717481499950116,187854
TOTAL,1717481499950109,187951
TOTAL,1717481500137991,34503
TOTAL,1717481500172563,123960
TOTAL,1717481500138036,158515
TOTAL,1717481500138124,158487
TOTAL,1717481500138025,158672
TOTAL,1717481500296592,39017
TOTAL,1717481500296675,66432
TOTAL,1717481500296625,66503
TOTAL,1717481500296761,66476
TOTAL,1717481500363180,123714
TOTAL,1717481500363306,123599
TOTAL,1717481500363190,123752
TOTAL,1717481500335674,151317
TOTAL,1717481500486972,29048
TOTAL,1717481500516085,149448
TOTAL,1717481500487008,178568
TOTAL,1717481500486974,178658
TOTAL,1717481500487057,178680
TOTAL,1717481500665800,33843
TOTAL,1717481500665600,87924
TOTAL,1717481500665649,178478
TOTAL,1717481500665698,178450
TOTAL,1717481500753591,90639
TOTAL,1717481500699714,144693
TOTAL,1717481500844194,38767
TOTAL,1717481500844217,164461
TOTAL,1717481500844469,164232
TOTAL,1717481500883017,125753
TOTAL,1717481500844302,164546
TOTAL,1717481501008747,26222
TOTAL,1717481501035042,203837
TOTAL,1717481501008916,229992
TOTAL,1717481501008776,230205
TOTAL,1717481501008867,230228
TOTAL,1717481501238950,63670
TOTAL,1717481501239148,63507
TOTAL,1717481501302709,107779
TOTAL,1717481501238973,171618
TOTAL,1717481501302723,107940
TOTAL,1717481501239045,171644
TOTAL,1717481501410556,78188
TOTAL,1717481501410727,78671
TOTAL,1717481501410754,78659
TOTAL,1717481501489468,114802
TOTAL,1717481501410696,193659
TOTAL,1717481501488840,115613
TOTAL,1717481501489475,114997
TOTAL,1717481501604337,97544
TOTAL,1717481501604527,97562
TOTAL,1717481501604552,190440
TOTAL,1717481501702153,92883
TOTAL,1717481501604422,190668
TOTAL,1717481501701987,135644
TOTAL,1717481501795103,74176
TOTAL,1717481501795055,74242
TOTAL,1717481501795161,74176
TOTAL,1717481501837706,156916
TOTAL,1717481501869356,125299
TOTAL,1717481501869360,125306
TOTAL,1717481501869404,125309
TOTAL,1717481501994689,75342
TOTAL,1717481501994781,75574
TOTAL,1717481502070132,114193
TOTAL,1717481501994729,189613
TOTAL,1717481502070462,113882
TOTAL,1717481501994731,189639
TOTAL,1717481502184377,32014
TOTAL,1717481502184339,66955
TOTAL,1717481502216426,205250
TOTAL,1717481502251361,170397
TOTAL,1717481502184353,237407
TOTAL,1717481502184354,237530
TOTAL,1717481502421750,201904
TOTAL,1717481502421880,201797
TOTAL,1717481502421832,201872
TOTAL,1717481502421950,201895
TOTAL,1717481502623912,209628
TOTAL,1717481502623749,209891
TOTAL,1717481502623725,210005
TOTAL,1717481502623767,209987
TOTAL,1717481502833823,65996
TOTAL,1717481502833603,66249
TOTAL,1717481502833798,66900
TOTAL,1717481502833716,67019
TOTAL,1717481502899888,93688
TOTAL,1717481502899958,93620
TOTAL,1717481502900763,93113
TOTAL,1717481502900808,93091
TOTAL,1717481502993655,152388
TOTAL,1717481502993983,152096
TOTAL,1717481502993963,152174
TOTAL,1717481502993650,152530
TOTAL,1717481503146112,61674
TOTAL,1717481503146145,61699
TOTAL,1717481503146249,61597
TOTAL,1717481503146203,61695
TOTAL,1717481503207922,101531
TOTAL,1717481503207878,101641
TOTAL,1717481503207878,101703
TOTAL,1717481503207825,101777
TOTAL,1717481503309583,78420
TOTAL,1717481503309658,78360
TOTAL,1717481503309666,78756
TOTAL,1717481503309536,78915
TOTAL,1717481503388088,107551
TOTAL,1717481503388478,107185
TOTAL,1717481503388518,107159
TOTAL,1717481503388090,107720
TOTAL,1717481503495705,28113
TOTAL,1717481503523883,145228
TOTAL,1717481503495881,173240
TOTAL,1717481503495733,173397
TOTAL,1717481503495739,173422
TOTAL,1717481503669197,25479
TOTAL,1717481503694746,141786
TOTAL,1717481503669225,167322
TOTAL,1717481503669188,167479
TOTAL,1717481503669189,167545
TOTAL,1717481503836609,57008
TOTAL,1717481503893709,133169
TOTAL,1717481503836803,190099
TOTAL,1717481503836603,190328
TOTAL,1717481503836731,190246
TOTAL,1717481504026974,71650
TOTAL,1717481504098695,94083
TOTAL,1717481504026986,165879
TOTAL,1717481504027043,165826
TOTAL,1717481504026999,165883
TOTAL,1717481504192864,82178
TOTAL,1717481504192933,82708
TOTAL,1717481504192952,82690
TOTAL,1717481504192931,82723
TOTAL,1717481504275126,134481
TOTAL,1717481504275715,133930
TOTAL,1717481504275713,133983
TOTAL,1717481504275723,134048
TOTAL,1717481504409771,180380
TOTAL,1717481504409707,180558
TOTAL,1717481504409675,180595
TOTAL,1717481504409868,180406
TOTAL,1717481504590220,90305
TOTAL,1717481504590337,90646
TOTAL,1717481504590337,90666
TOTAL,1717481504590336,90823
TOTAL,1717481504680623,66879
TOTAL,1717481504681246,94787
TOTAL,1717481504681066,141243
TOTAL,1717481504681049,141379
TOTAL,1717481504747579,208152
TOTAL,1717481504776133,179661
TOTAL,1717481504822391,133631
TOTAL,1717481504822533,206006
TOTAL,1717481505028610,125020
TOTAL,1717481504956092,197559
TOTAL,1717481504955832,197828
TOTAL,1717481504955860,197920
TOTAL,1717481505153844,71849
TOTAL,1717481505225757,97352
TOTAL,1717481505153726,169400
TOTAL,1717481505153720,169518
TOTAL,1717481505153698,169552
TOTAL,1717481505323191,75903
TOTAL,1717481505399177,116955
TOTAL,1717481505323175,193041
TOTAL,1717481505323304,193022
TOTAL,1717481505323315,193073
TOTAL,1717481505516205,95366
TOTAL,1717481505516300,95809
TOTAL,1717481505516494,95639
TOTAL,1717481505516438,177714
TOTAL,1717481505611671,110016
TOTAL,1717481505612212,135256
TOTAL,1717481505612201,135287
TOTAL,1717481505694235,89363
TOTAL,1717481505721758,148520
TOTAL,1717481505747556,142096
TOTAL,1717481505747562,142108
TOTAL,1717481505783666,131021
TOTAL,1717481505870353,92640
TOTAL,1717481505963066,85132
TOTAL,1717481505889741,158508
TOTAL,1717481505914757,133499
TOTAL,1717481505889715,158548
TOTAL,1717481506048322,152193
TOTAL,1717481506048327,152217
TOTAL,1717481506048264,152305
TOTAL,1717481506048319,152284
TOTAL,1717481506200626,64230
TOTAL,1717481506200632,183046
TOTAL,1717481506264964,118747
TOTAL,1717481506200674,183041
TOTAL,1717481506200585,183204
TOTAL,1717481506383777,65568
TOTAL,1717481506383746,97102
TOTAL,1717481506383856,97037
TOTAL,1717481506383780,97124
TOTAL,1717481506480948,83264
TOTAL,1717481506449410,114824
TOTAL,1717481506480966,110130
TOTAL,1717481506480916,110253
TOTAL,1717481506591232,141987
TOTAL,1717481506564274,168966
TOTAL,1717481506564307,169016
TOTAL,1717481506591170,142178
TOTAL,1717481506733305,70531
TOTAL,1717481506733392,70533
TOTAL,1717481506733419,70601
TOTAL,1717481506733288,70781
TOTAL,1717481506803991,94381
TOTAL,1717481506804064,94335
TOTAL,1717481506803901,94571
TOTAL,1717481506804147,133518
TOTAL,1717481506898439,71559
TOTAL,1717481506898461,71559
TOTAL,1717481506898547,187117
TOTAL,1717481506937730,148023
TOTAL,1717481506970105,115812
TOTAL,1717481506970052,115941
TOTAL,1717481507085830,71331
TOTAL,1717481507086049,93032
TOTAL,1717481507085735,93361
TOTAL,1717481507085984,93180
TOTAL,1717481507179168,118630
TOTAL,1717481507179227,118637
TOTAL,1717481507157229,140673
TOTAL,1717481507179146,118813
TOTAL,1717481507297881,42167
TOTAL,1717481507298026,172494
TOTAL,1717481507297966,172628
TOTAL,1717481507340110,130519
TOTAL,1717481507297940,172736
TOTAL,1717481507470590,62148
TOTAL,1717481507470672,90811
TOTAL,1717481507561570,96472
TOTAL,1717481507470742,187373
TOTAL,1717481507532811,125365
TOTAL,1717481507470700,187573
TOTAL,1717481507658110,23865
TOTAL,1717481507658338,186211
TOTAL,1717481507658180,186378
TOTAL,1717481507682080,162485
TOTAL,1717481507658261,186397
TOTAL,1717481507844627,24400
TOTAL,1717481507844632,68473
TOTAL,1717481507844727,184877
TOTAL,1717481507913185,116480
TOTAL,1717481507844630,185057
TOTAL,1717481507869081,160774
TOTAL,1717481508029708,69988
TOTAL,1717481508029921,70106
TOTAL,1717481508029768,70299
TOTAL,1717481508029734,70361
TOTAL,1717481508099771,145795
TOTAL,1717481508100097,145780
TOTAL,1717481508100160,163489
TOTAL,1717481508100134,163562
TOTAL,1717481508245968,94972
TOTAL,1717481508245640,95315
TOTAL,1717481508263765,156868
TOTAL,1717481508341031,79606
TOTAL,1717481508263711,156932
TOTAL,1717481508341041,79671
TOTAL,1717481508420731,167180
TOTAL,1717481508420731,167219
TOTAL,1717481508420777,167184
TOTAL,1717481508420707,167391
TOTAL,1717481508588165,56824
TOTAL,1717481508588030,57647
TOTAL,1717481508587978,57754
TOTAL,1717481508588014,57799
TOTAL,1717481508645080,113432
TOTAL,1717481508645798,112738
TOTAL,1717481508645782,112835
TOTAL,1717481508645880,112634
TOTAL,1717481508758593,44795
TOTAL,1717481508758723,91566
TOTAL,1717481508758722,91678
TOTAL,1717481508758609,91815
TOTAL,1717481508803453,139009
TOTAL,1717481508850491,92050
TOTAL,1717481508850464,92601
TOTAL,1717481508850354,92753
TOTAL,1717481508942643,88530
TOTAL,1717481508943171,168088
TOTAL,1717481509031243,80098
TOTAL,1717481508942569,168776
TOTAL,1717481508943124,168368
TOTAL,1717481509111326,61543
TOTAL,1717481509172881,99194
TOTAL,1717481509111444,160673
TOTAL,1717481509111442,160684
TOTAL,1717481509111557,160659
TOTAL,1717481509272144,86903
TOTAL,1717481509272299,146463
TOTAL,1717481509272183,146796
TOTAL,1717481509272220,146781
TOTAL,1717481509359116,59930
TOTAL,1717481509419112,74857
TOTAL,1717481509419071,74933
TOTAL,1717481509419047,75106
TOTAL,1717481509418829,75335
TOTAL,1717481509494209,94399
TOTAL,1717481509494220,94428
TOTAL,1717481509494069,94667
TOTAL,1717481509494032,94818
TOTAL,1717481509588672,50216
TOTAL,1717481509638972,136497
TOTAL,1717481509588803,186689
TOTAL,1717481509588922,186649
TOTAL,1717481509588717,186958
TOTAL,1717481509775536,76454
TOTAL,1717481509852066,93794
TOTAL,1717481509775645,170343
TOTAL,1717481509775571,170422
TOTAL,1717481509775739,170297
TOTAL,1717481509945920,65485
TOTAL,1717481509946053,65895
TOTAL,1717481509946061,65909
TOTAL,1717481509946100,65892
TOTAL,1717481510012052,107444
TOTAL,1717481510012011,107555
TOTAL,1717481510011479,108114
TOTAL,1717481510012055,107572
TOTAL,1717481510119665,45461
TOTAL,1717481510119722,45411
TOTAL,1717481510119642,167767
TOTAL,1717481510165210,122218
TOTAL,1717481510119598,167931
TOTAL,1717481510165187,122441
TOTAL,1717481510287474,84640
TOTAL,1717481510287495,181763
TOTAL,1717481510372178,97095
TOTAL,1717481510287692,181782
TOTAL,1717481510287601,181884
TOTAL,1717481510469324,165333
TOTAL,1717481510469344,165368
TOTAL,1717481510469572,165192
TOTAL,1717481510469539,165270
TOTAL,1717481510634779,40249
TOTAL,1717481510634722,235248
TOTAL,1717481510675038,195076
TOTAL,1717481510634925,235202
TOTAL,1717481510634830,235315
TOTAL,1717481510870043,78124
TOTAL,1717481510870181,78005
TOTAL,1717481510870210,78000
TOTAL,1717481510870192,78074
TOTAL,1717481510948246,91203
TOTAL,1717481510948332,91138
TOTAL,1717481510948315,91236
TOTAL,1717481511039624,82319
TOTAL,1717481510948260,173924
TOTAL,1717481511039518,82728
TOTAL,1717481511039541,82717
TOTAL,1717481511122312,119647
TOTAL,1717481511122336,119647
TOTAL,1717481511122253,119757
TOTAL,1717481511122044,119997
TOTAL,1717481511242103,71878
TOTAL,1717481511242018,93483
TOTAL,1717481511242065,93444
TOTAL,1717481511335584,61055
TOTAL,1717481511242036,154753
TOTAL,1717481511314048,82748
TOTAL,1717481511335567,61346
TOTAL,1717481511396751,83054
TOTAL,1717481511396978,82832
TOTAL,1717481511479874,105404
TOTAL,1717481511396892,188424
TOTAL,1717481511479871,105551
TOTAL,1717481511396897,188602
TOTAL,1717481511585347,69695
TOTAL,1717481511585389,69702
TOTAL,1717481511585610,69512
TOTAL,1717481511585504,69693
TOTAL,1717481511655267,79539
TOTAL,1717481511655109,98486
TOTAL,1717481511655200,98406
TOTAL,1717481511655156,98512
TOTAL,1717481511734875,61168
TOTAL,1717481511753662,167097
TOTAL,1717481511753735,167147
TOTAL,1717481511796113,124777
TOTAL,1717481511753711,167205
TOTAL,1717481511920850,45849
TOTAL,1717481511920952,81345
TOTAL,1717481511920982,81339
TOTAL,1717481511920956,81415
TOTAL,1717481512002408,97243
TOTAL,1717481511966763,132928
TOTAL,1717481512002439,97271
TOTAL,1717481512002391,97366
TOTAL,1717481512099716,62222
TOTAL,1717481512162006,98368
TOTAL,1717481512099775,160708
TOTAL,1717481512099837,160752
TOTAL,1717481512099762,160834
TOTAL,1717481512260444,45040
TOTAL,1717481512260571,86476
TOTAL,1717481512260642,86483
TOTAL,1717481512260671,86464
TOTAL,1717481512305570,134389
TOTAL,1717481512347213,92767
TOTAL,1717481512347199,92919
TOTAL,1717481512347110,92851
TOTAL,1717481512440185,51026
TOTAL,1717481512440042,51176
TOTAL,1717481512440032,156895
TOTAL,1717481512491279,105696
TOTAL,1717481512491283,105752
TOTAL,1717481512440217,156894
TOTAL,1717481512596997,76028
TOTAL,1717481512597102,97318
TOTAL,1717481512597179,97243
TOTAL,1717481512597054,97383
TOTAL,1717481512673097,152432
TOTAL,1717481512694503,131084
TOTAL,1717481512694496,131292
TOTAL,1717481512694492,131561
TOTAL,1717481512825597,171789
TOTAL,1717481512825661,171835
TOTAL,1717481512826154,171395
TOTAL,1717481512825858,171704
TOTAL,1717481512997452,51994
TOTAL,1717481513049508,39523
TOTAL,1717481512997617,91514
TOTAL,1717481512997561,91573
TOTAL,1717481512997624,91514
TOTAL,1717481513089198,84369
TOTAL,1717481513089110,84499
TOTAL,1717481513089198,84542
TOTAL,1717481513089202,142189
TOTAL,1717481513173813,170450
TOTAL,1717481513173678,170636
TOTAL,1717481513173632,170687
TOTAL,1717481513231459,113551
TOTAL,1717481513344977,77467
TOTAL,1717481513344596,77853
TOTAL,1717481513345086,178837
TOTAL,1717481513422525,101487
TOTAL,1717481513422537,101488
TOTAL,1717481513344373,179699
TOTAL,1717481513524100,69067
TOTAL,1717481513524077,69099
TOTAL,1717481513593233,101373
TOTAL,1717481513523994,170703
TOTAL,1717481513524153,170643
TOTAL,1717481513593239,101569
TOTAL,1717481513694671,74868
TOTAL,1717481513694776,74801
TOTAL,1717481513694874,170198
TOTAL,1717481513694864,170301
TOTAL,1717481513769603,95647
TOTAL,1717481513769645,95639
TOTAL,1717481513865232,62644
TOTAL,1717481513927938,82089
TOTAL,1717481513865315,144724
TOTAL,1717481513865352,144703
TOTAL,1717481513865137,145020
TOTAL,1717481514010222,60515
TOTAL,1717481514070800,100770
TOTAL,1717481514010106,161475
TOTAL,1717481514010121,161543
TOTAL,1717481514010094,161663
TOTAL,1717481514171739,48991
TOTAL,1717481514171823,83875
TOTAL,1717481514171648,84110
TOTAL,1717481514171637,84265
TOTAL,1717481514220794,120582
TOTAL,1717481514255821,85610
TOTAL,1717481514255978,85518
TOTAL,1717481514255749,85785
TOTAL,1717481514341430,82702
TOTAL,1717481514341601,82553
TOTAL,1717481514341561,82661
TOTAL,1717481514341497,82746
TOTAL,1717481514424328,163532
TOTAL,1717481514424204,163711
TOTAL,1717481514424324,163713
TOTAL,1717481514424230,163830
TOTAL,1717481514587925,62545
TOTAL,1717481514587984,62545
TOTAL,1717481514588103,90343
TOTAL,1717481514588156,90292
TOTAL,1717481514650533,141645
TOTAL,1717481514678513,113779
TOTAL,1717481514678514,113789
TOTAL,1717481514650596,141765
TOTAL,1717481514792243,55707
TOTAL,1717481514792368,83727
TOTAL,1717481514792366,83822
TOTAL,1717481514792425,83812
TOTAL,1717481514876177,98324
TOTAL,1717481514876311,98227
TOTAL,1717481514848016,126542
TOTAL,1717481514876260,98323
TOTAL,1717481514974574,77860
TOTAL,1717481515052503,113169
TOTAL,1717481514974648,191056
TOTAL,1717481514974647,191123
TOTAL,1717481514974625,191156
TOTAL,1717481515165772,91304
TOTAL,1717481515257156,52757
TOTAL,1717481515165736,144208
TOTAL,1717481515165840,144165
TOTAL,1717481515165842,144279
TOTAL,1717481515309983,54505
TOTAL,1717481515364578,99057
TOTAL,1717481515310073,153596
TOTAL,1717481515310009,153744
TOTAL,1717481515310190,153590
TOTAL,1717481515463733,37235
TOTAL,1717481515463702,37293
TOTAL,1717481515463858,66248
TOTAL,1717481515463817,66330
TOTAL,1717481515530213,110803
TOTAL,1717481515501062,139989
TOTAL,1717481515530169,110895
TOTAL,1717481515501038,140137
TOTAL,1717481515641091,78319
TOTAL,1717481515641253,177346
TOTAL,1717481515641131,177518
TOTAL,1717481515719482,99186
TOTAL,1717481515641119,177686
TOTAL,1717481515818745,72444
TOTAL,1717481515818874,92021
TOTAL,1717481515818670,92335
TOTAL,1717481515818713,92306
